case_id,driver_gender,year_of_birth,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,stopped_by,stop_date_and_time
2707,Male,1976,38,White,Equipment/Inspection Violation,Equipment,Yes       ,Reasonable Suspicion,Warning,No,16-30 Min,No        ,106,Jan 11 2014 10:19AM
2708,Male,1984,30,White,Equipment/Inspection Violation,Equipment,Yes       ,Incident to Arrest,No Action,No,16-30 Min,No        ,107,Jan 11 2014 10:31AM
2709,Male,1972,42,White,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,108,Jan 11 2014 11:29AM
2710,Male,1981,33,White,Seatbelt Violation,Seat belt,Yes       ,Probable Cause,Reasonable Suspicion,Citation,No,16-30 Min,No        ,109,Jan 12 2014  9:06AM
2711,Male,1985,29,White,Other Traffic Violation,Moving violation,Yes       ,Incident to Arrest,Probable Cause,Arrest Driver,Yes,16-30 Min,Yes       ,100,Jan 12 2014 10:59AM
2712,Male,1995,19,White,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,101,Jan 12 2014  2:34PM
2713,Male,1963,51,White,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,102,Jan 13 2014  7:50AM
2714,Male,1962,52,White,Other Traffic Violation,Moving violation,Yes       ,Incident to Arrest,Warning,No,0-15 Min,Yes       ,103,Jan 13 2014  9:41AM
2715,Male,1972,42,White,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Protective Frisk,Citation,No,0-15 Min,No        ,104,Jan 14 2014  8:40AM
2716,Male,1963,51,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No        ,105,Jan 17 2014 11:46PM
2717,Male,1994,20,White,Registration Violation,Registration/plates,Yes       ,Inventory,Citation,No,30+ Min,No        ,106,Jan 18 2014  1:38AM
2718,Female,1957,57,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Warning,No,0-15 Min,No        ,107,Jan 26 2014  3:45PM
2719,Male,1986,28,White,Registration Violation,Registration/plates,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,108,Jan 26 2014  4:24PM
2720,Male,1977,37,Hispanic,Equipment/Inspection Violation,Equipment,Yes       ,Inventory,Arrest Driver,Yes,0-15 Min,No        ,109,Jan 26 2014 11:32PM
2721,Male,1989,25,Black,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,30+ Min,Yes       ,100,Jan 29 2014  2:03AM
2722,Male,1993,21,Black,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Reasonable Suspicion,Citation,No,16-30 Min,No        ,101,Jan 29 2014 11:21AM
2723,Male,1989,25,Black,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,30+ Min,Yes       ,102,Jan 29 2014 11:47AM
2724,Male,1988,26,White,Equipment/Inspection Violation,Equipment,Yes       ,Incident to Arrest,Warning,No,16-30 Min,No        ,103,Jan 30 2014  4:28PM
2725,Female,1963,51,White,Equipment/Inspection Violation,Equipment,Yes       ,Reasonable Suspicion,Warning,No,0-15 Min,Yes       ,104,Jan 31 2014  9:39AM
2726,Male,1983,31,Hispanic,Seatbelt Violation,Seat belt,Yes       ,Incident to Arrest,Citation,No,0-15 Min,No        ,105,Jan 31 2014  1:05PM
2727,Female,1985,29,Hispanic,Equipment/Inspection Violation,Equipment,Yes       ,Protective Frisk,Citation,No,0-15 Min,No        ,106,Feb  2 2014 10:55AM
2728,Male,1983,31,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Incident to Arrest,Citation,No,16-30 Min,No        ,107,Feb  3 2014  1:45AM
2729,Male,1990,24,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,108,Feb  4 2014  9:36AM
2730,Male,1988,26,White,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Warning,No,0-15 Min,Yes       ,109,Feb  4 2014  4:10PM
2731,Male,1987,27,Black,Call for Service,Other,Yes       ,Inventory,Citation,No,0-15 Min,No        ,100,Feb  5 2014  3:00PM
2732,Male,1988,26,White,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,16-30 Min,No        ,101,Feb  6 2014 10:52AM
2733,Male,1990,24,White,Speeding,Speeding,Yes       ,Incident to Arrest,Citation,No,16-30 Min,No        ,102,Feb  8 2014 11:53PM
2734,Male,1990,24,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Warning,No,0-15 Min,Yes       ,103,Feb 11 2014  1:40PM
2735,Male,1994,20,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,104,Feb 11 2014  2:02PM
2736,Male,1989,25,White,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,105,Feb 11 2014 10:44PM
2737,Male,1981,33,Black,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Warning,No,0-15 Min,No        ,106,Feb 12 2014  7:39AM
2738,Male,1991,23,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,107,Feb 12 2014 10:40AM
2739,Male,1974,40,White,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,108,Feb 17 2014  5:06PM
2740,Male,1989,25,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,16-30 Min,No        ,109,Feb 17 2014 11:03PM
2741,Female,1982,32,Black,Registration Violation,Registration/plates,Yes       ,Incident to Arrest,Probable Cause,Arrest Driver,Yes,0-15 Min,Yes       ,100,Feb 19 2014 11:08PM
2742,Male,1982,32,Asian,Other Traffic Violation,Moving violation,Yes       ,Inventory,Citation,No,0-15 Min,No        ,101,Feb 23 2014  3:01AM
2743,Male,1991,23,Black,Seatbelt Violation,Seat belt,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,102,Feb 23 2014  8:38AM
2744,Male,1963,51,White,Seatbelt Violation,Seat belt,Yes       ,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No        ,103,Feb 23 2014  1:59PM
2745,Male,1975,39,White,Other Traffic Violation,Moving violation,Yes       ,Incident to Arrest,Citation,No,16-30 Min,No        ,104,Feb 23 2014  4:12PM
2746,Male,1989,25,Black,Seatbelt Violation,Seat belt,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,105,Feb 24 2014 12:26AM
2747,Male,1988,26,Black,Speeding,Speeding,Yes       ,Probable Cause,Warning,No,0-15 Min,Yes       ,106,Feb 24 2014 11:11AM
2748,Male,1985,29,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,107,Feb 25 2014  7:44AM
2749,Male,1987,27,Hispanic,Seatbelt Violation,Seat belt,Yes       ,Incident to Arrest,Citation,No,16-30 Min,No        ,108,Feb 25 2014 12:40PM
2750,Male,1991,23,White,Registration Violation,Registration/plates,Yes       ,Inventory,Citation,No,30+ Min,Yes       ,109,Feb 25 2014  5:32PM
2751,Male,1987,27,Hispanic,Seatbelt Violation,Seat belt,Yes       ,Reasonable Suspicion,Citation,No,30+ Min,No        ,100,Feb 26 2014  3:40PM
2752,Male,1977,37,White,Equipment/Inspection Violation,Equipment,Yes       ,Protective Frisk,Citation,No,0-15 Min,No        ,101,Feb 26 2014 10:15PM
2753,Female,1995,19,Hispanic,Equipment/Inspection Violation,Equipment,Yes       ,Incident to Arrest,Arrest Passenger,Yes,0-15 Min,No        ,102,Feb 26 2014 11:16PM
2754,Male,1962,52,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Warning,No,0-15 Min,No        ,103,Mar  1 2014 12:11AM
2755,Male,1960,54,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,104,Mar  1 2014  1:52AM
2756,Male,1987,27,Hispanic,Seatbelt Violation,Seat belt,Yes       ,Incident to Arrest,Inventory,Arrest Driver,Yes,16-30 Min,No        ,105,Mar  2 2014  3:43PM
2757,Male,1991,23,Hispanic,Equipment/Inspection Violation,Equipment,Yes       ,Reasonable Suspicion,Warning,No,0-15 Min,No        ,106,Mar  4 2014  3:29PM
2758,Male,1982,32,Hispanic,Seatbelt Violation,Seat belt,Yes       ,Incident to Arrest,Citation,No,16-30 Min,No        ,107,Mar  4 2014 10:43PM
2759,Female,1982,32,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Reasonable Suspicion,Citation,No,0-15 Min,No        ,108,Mar  5 2014 11:55PM
2760,Male,1972,42,Hispanic,Equipment/Inspection Violation,Equipment,Yes       ,Incident to Arrest,Citation,No,16-30 Min,No        ,109,Mar  7 2014 10:31PM
2761,Male,1989,25,White,Equipment/Inspection Violation,Equipment,Yes       ,Incident to Arrest,Citation,No,16-30 Min,Yes       ,100,Mar  8 2014  1:07AM
2762,Male,1961,53,White,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,0-15 Min,No        ,101,Mar 15 2014  8:34PM
2763,Male,1986,28,White,Seatbelt Violation,Seat belt,Yes       ,Incident to Arrest,Citation,No,0-15 Min,No        ,102,Mar 16 2014  7:45AM
2764,Male,1979,35,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,103,Mar 17 2014  3:00PM
2765,Male,1976,38,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,30+ Min,Yes       ,104,Mar 18 2014 11:13PM
2766,Male,1992,22,Hispanic,Seatbelt Violation,Seat belt,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,105,Mar 20 2014  1:22PM
2767,Male,1993,21,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Warning,No,0-15 Min,Yes       ,106,Mar 21 2014 10:29PM
2768,Male,1983,31,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,107,Mar 22 2014  1:39PM
2769,Male,1995,19,Black,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Citation,No,30+ Min,Yes       ,108,Mar 25 2014  1:39AM
2770,Male,1985,29,Black,Seatbelt Violation,Seat belt,Yes       ,Probable Cause,Warning,No,0-15 Min,Yes       ,109,Mar 25 2014 10:19AM
2771,Male,1993,21,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,100,Mar 25 2014 10:37AM
2772,Male,1979,35,Black,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,101,Mar 27 2014  1:52PM
2773,Male,1989,25,White,Seatbelt Violation,Seat belt,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,102,Mar 28 2014 12:06PM
2774,Female,1996,18,Black,Speeding,Speeding,Yes       ,Incident to Arrest,Citation,No,30+ Min,No        ,103,Mar 31 2014  2:17AM
2775,Male,1988,26,Hispanic,Speeding,Speeding,Yes       ,Probable Cause,Protective Frisk,Citation,No,16-30 Min,No        ,104,Apr  1 2014  3:50AM
2776,Female,1980,34,Black,Speeding,Speeding,Yes       ,Probable Cause,Warning,No,0-15 Min,Yes       ,105,Apr  2 2014  6:57AM
2777,Male,1967,47,Hispanic,Seatbelt Violation,Seat belt,Yes       ,Probable Cause,Reasonable Suspicion,Citation,No,16-30 Min,No        ,106,Apr  6 2014 10:34AM
2778,Male,1971,43,Asian,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Citation,No,0-15 Min,No        ,107,Apr  7 2014  2:51AM
2779,Male,1973,41,Hispanic,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Reasonable Suspicion,Citation,No,30+ Min,No        ,108,Apr  8 2014  2:43PM
2780,Male,1974,40,White,Seatbelt Violation,Seat belt,Yes       ,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No        ,109,Apr 11 2014  1:31PM
2781,Male,1969,45,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,100,Apr 12 2014  9:02AM
2782,Male,1986,28,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Reasonable Suspicion,Warning,No,0-15 Min,No        ,101,Apr 12 2014  6:51PM
2783,Male,1982,32,White,Other Traffic Violation,Moving violation,Yes       ,Inventory,Citation,No,30+ Min,No        ,102,Apr 14 2014  5:20PM
2784,Male,1994,20,White,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Arrest Driver,Yes,0-15 Min,Yes       ,103,Apr 15 2014 12:25AM
2785,Male,1988,26,White,Other Traffic Violation,Moving violation,Yes       ,Reasonable Suspicion,Warning,No,0-15 Min,No        ,104,Apr 16 2014 10:00AM
2786,Male,1989,25,White,Other Traffic Violation,Moving violation,Yes       ,Reasonable Suspicion,Citation,No,0-15 Min,Yes       ,105,Apr 17 2014  3:56AM
2787,Male,1993,21,Black,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,0-15 Min,No        ,106,Apr 18 2014 10:58AM
2788,Male,1981,33,Black,Equipment/Inspection Violation,Equipment,Yes       ,Reasonable Suspicion,Warning,No,0-15 Min,No        ,107,Apr 19 2014  8:49AM
2789,Male,1967,47,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,108,Apr 19 2014  3:59PM
2790,Male,1978,36,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Protective Frisk,Warning,No,0-15 Min,No        ,109,Apr 19 2014  4:35PM
2791,Male,1986,28,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Incident to Arrest,Arrest Driver,Yes,16-30 Min,Yes       ,100,Apr 20 2014  2:17AM
2792,Male,1966,48,Black,Equipment/Inspection Violation,Equipment,Yes       ,Incident to Arrest,Protective Frisk,Citation,No,0-15 Min,No        ,101,Apr 22 2014 11:21AM
2793,Male,1992,22,Hispanic,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,102,Apr 22 2014 11:47PM
2794,Male,1985,29,White,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,16-30 Min,No        ,103,Apr 24 2014 12:17AM
2795,Male,1983,31,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Incident to Arrest,No Action,No,0-15 Min,Yes       ,104,Apr 24 2014  8:07PM
2796,Male,1985,29,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,0-15 Min,No        ,105,Apr 24 2014 11:59PM
2797,Male,1968,46,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,106,Apr 25 2014  9:52AM
2798,Male,1986,28,White,Other Traffic Violation,Moving violation,Yes       ,Protective Frisk,Citation,No,0-15 Min,No        ,107,Apr 25 2014  3:06PM
2799,Male,1987,27,Black,Seatbelt Violation,Seat belt,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,108,Apr 25 2014  7:02PM
2800,Male,1969,45,White,Other Traffic Violation,Moving violation,Yes       ,Incident to Arrest,Inventory,Probable Cause,Citation,No,16-30 Min,No        ,109,Apr 26 2014  7:08PM
2801,Male,1992,22,Asian,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Warning,No,0-15 Min,Yes       ,100,Apr 29 2014  4:03PM
2802,Female,1984,30,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Warning,No,0-15 Min,Yes       ,101,Apr 30 2014 10:36AM
2803,Male,1981,33,Black,Other Traffic Violation,Moving violation,Yes       ,Incident to Arrest,Citation,No,0-15 Min,Yes       ,102,Apr 30 2014  1:29PM
2804,Male,1981,33,Black,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,103,May  1 2014  7:50PM
2805,Male,1978,36,White,Speeding,Speeding,Yes       ,Incident to Arrest,Inventory,Citation,No,0-15 Min,No        ,104,May  2 2014 12:01AM
2806,Male,1982,32,Black,Speeding,Speeding,Yes       ,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No        ,105,May  2 2014 12:21AM
2807,Male,1988,26,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,106,May  3 2014  7:49PM
2808,Male,1983,31,Black,Registration Violation,Registration/plates,Yes       ,Incident to Arrest,Inventory,Reasonable Suspicion,Arrest Driver,Yes,30+ Min,No        ,107,May  4 2014  1:04AM
2809,Male,1955,59,Black,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,108,May  5 2014 11:13PM
2810,Male,1990,24,Hispanic,Call for Service,Other,Yes       ,Incident to Arrest,Inventory,Citation,No,16-30 Min,No        ,109,May  5 2014 11:29PM
2811,Male,1987,27,White,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Arrest Driver,Yes,16-30 Min,Yes       ,100,May  6 2014 11:32AM
2812,Male,1990,24,White,Speeding,Speeding,Yes       ,Incident to Arrest,Citation,No,30+ Min,No        ,101,May  8 2014  2:16AM
2813,Male,1982,32,Hispanic,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,102,May 10 2014 10:56AM
2814,Male,1985,29,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Reasonable Suspicion,Citation,No,30+ Min,No        ,103,May 10 2014  3:40PM
2815,Male,1990,24,White,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Citation,No,30+ Min,Yes       ,104,May 10 2014 10:54PM
2816,Male,1987,27,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No        ,105,May 11 2014 12:54PM
2817,Male,1980,34,White,Call for Service,Other,Yes       ,Incident to Arrest,Inventory,Arrest Driver,Yes,30+ Min,No        ,106,May 11 2014  7:05PM
2818,Male,1987,27,Hispanic,Speeding,Speeding,Yes       ,Inventory,Probable Cause,Citation,No,16-30 Min,Yes       ,107,May 12 2014  2:52PM
2819,Male,1981,33,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,108,May 13 2014 10:06PM
2820,Female,1981,33,White,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Arrest Passenger,Yes,16-30 Min,No        ,109,May 15 2014  9:00PM
2821,Male,1988,26,White,Speeding,Speeding,Yes       ,Probable Cause,Reasonable Suspicion,Warning,No,0-15 Min,No        ,100,May 19 2014 11:55AM
2822,Female,1979,35,Black,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,30+ Min,No        ,101,May 19 2014  7:26PM
2823,Male,1987,27,Black,Seatbelt Violation,Seat belt,Yes       ,Probable Cause,Warning,No,0-15 Min,No        ,102,May 20 2014  5:06PM
2824,Male,1976,38,Black,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,103,May 21 2014  1:25PM
2825,Male,1986,28,Hispanic,Registration Violation,Registration/plates,Yes       ,Reasonable Suspicion,Citation,No,30+ Min,No        ,104,May 21 2014  2:37PM
2826,Male,1970,44,Black,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,30+ Min,No        ,105,May 24 2014 10:52AM
2827,Male,1994,20,Hispanic,Seatbelt Violation,Seat belt,Yes       ,Incident to Arrest,Probable Cause,Arrest Passenger,Yes,16-30 Min,Yes       ,106,May 24 2014  1:56PM
2828,Male,1976,38,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Protective Frisk,Citation,No,0-15 Min,No        ,107,May 24 2014  3:39PM
2829,Male,1985,29,Hispanic,Speeding,Speeding,Yes       ,Probable Cause,Citation,No,16-30 Min,No        ,108,May 24 2014  7:37PM
2830,Male,1987,27,Black,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Citation,No,0-15 Min,Yes       ,109,May 24 2014 11:21PM
2831,Male,1991,23,Hispanic,Other Traffic Violation,Moving violation,Yes       ,Probable Cause,Citation,No,30+ Min,Yes       ,100,May 25 2014  1:16PM
2832,Male,1980,34,Black,Speeding,Speeding,Yes       ,Probable Cause,Protective Frisk,Citation,No,0-15 Min,No        ,101,May 26 2014  7:22AM
2833,Male,1978,36,Hispanic,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Citation,No,0-15 Min,No        ,102,May 27 2014 12:15AM
2834,Male,1979,35,Hispanic,Equipment/Inspection Violation,Equipment,Yes       ,Inventory,Citation,No,30+ Min,No        ,103,May 28 2014  2:13PM
2835,Male,1980,34,Black,Speeding,Speeding,Yes       ,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No        ,104,May 31 2014 12:20AM
2836,Male,1981,33,Hispanic,Speeding,Speeding,Yes       ,Reasonable Suspicion,Warning,No,16-30 Min,No        ,105,Jun  1 2014  7:42PM
2837,Male,1993,21,Hispanic,Equipment/Inspection Violation,Equipment,Yes       ,Probable Cause,Citation,No,16-30 Min,Yes       ,106,Jun  3 2014  1:23AM
2838,Male,1993,21,Black,Warrant,Other,Yes       ,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No        ,107,Jun  3 2014 11:28AM
2839,Male,1989,25,Black,Other Traffic Violation,Moving violation,Yes       ,Reasonable Suspicion,Citation,No,0-15 Min,Yes       ,108,Jun  5 2014  1:46AM
