case_id,stop_date,stop_time,driver_gender,year_of_birth,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,stopped_by
2809,2014-05-05,23:13,Male,1955,59,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
2810,2014-05-05,23:29,Male,1990,24,Hispanic,Call for Service,Other,Yes,"Incident to Arrest,Inventory",Citation,No,16-30 Min,No,109
2811,2014-05-06,11:32,Male,1987,27,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,Yes,100
2812,2014-05-08,02:16,Male,1990,24,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,101
2813,2014-05-10,10:56,Male,1982,32,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,102
2814,2014-05-10,15:40,Male,1985,29,Hispanic,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,103
2815,2014-05-10,22:54,Male,1990,24,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,30+ Min,Yes,104
2816,2014-05-11,12:54,Male,1987,27,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,105
2817,2014-05-11,19:05,Male,1980,34,White,Call for Service,Other,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,30+ Min,No,106
2818,2014-05-12,14:52,Male,1987,27,Hispanic,Speeding,Speeding,Yes,"Inventory,Probable Cause",Citation,No,16-30 Min,Yes,107
2819,2014-05-13,22:06,Male,1981,33,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
2820,2014-05-15,21:00,Female,1981,33,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Arrest Passenger,Yes,16-30 Min,No,109
2821,2014-05-19,11:55,Male,1988,26,White,Speeding,Speeding,Yes,"Probable Cause,Reasonable Suspicion",Warning,No,0-15 Min,No,100
2822,2014-05-19,19:26,Female,1979,35,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,No,101
2823,2014-05-20,17:06,Male,1987,27,Black,Seatbelt Violation,Seat belt,Yes,Probable Cause,Warning,No,0-15 Min,No,102
2824,2014-05-21,13:25,Male,1976,38,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,Yes,103
2825,2014-05-21,14:37,Male,1986,28,Hispanic,Registration Violation,Registration/plates,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,104
2826,2014-05-24,10:52,Male,1970,44,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,30+ Min,No,105
2827,2014-05-24,13:56,Male,1994,20,Hispanic,Seatbelt Violation,Seat belt,Yes,"Incident to Arrest,Probable Cause",Arrest Passenger,Yes,16-30 Min,Yes,106
2828,2014-05-24,15:39,Male,1976,38,Hispanic,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Citation,No,0-15 Min,No,107
2829,2014-05-24,19:37,Male,1985,29,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,108
2830,2014-05-24,23:21,Male,1987,27,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,109
2831,2014-05-25,13:16,Male,1991,23,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,30+ Min,Yes,100
2832,2014-05-26,07:22,Male,1980,34,Black,Speeding,Speeding,Yes,"Probable Cause,Protective Frisk",Citation,No,0-15 Min,No,101
2833,2014-05-27,00:15,Male,1978,36,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,102
2834,2014-05-28,14:13,Male,1979,35,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Inventory,Citation,No,30+ Min,No,103
2835,2014-05-31,00:20,Male,1980,34,Black,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,104
2836,2014-06-01,19:42,Male,1981,33,Hispanic,Speeding,Speeding,Yes,Reasonable Suspicion,Warning,No,16-30 Min,No,105
2837,2014-06-03,01:23,Male,1993,21,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,106
2838,2014-06-03,11:28,Male,1993,21,Black,Warrant,Other,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,107
2839,2014-06-05,01:46,Male,1989,25,Black,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,0-15 Min,Yes,108
2840,2014-06-07,21:15,Male,1994,20,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,No,109
2841,2014-06-11,08:07,Male,1970,44,White,Call for Service,Other,Yes,Inventory,Arrest Driver,Yes,16-30 Min,No,100
2842,2014-06-11,17:11,Female,1994,20,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,101
2843,2014-06-12,01:46,Female,1984,30,White,Suspicious Person,Other,Yes,Probable Cause,Citation,No,0-15 Min,Yes,102
2844,2014-06-12,11:34,Female,1985,29,White,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,103
2845,2014-06-13,01:20,Female,1978,36,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,No,104
2846,2014-06-13,21:41,Male,1995,19,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,105
2847,2014-06-14,23:10,Male,1990,24,White,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,30+ Min,Yes,106
2848,2014-06-16,12:47,Male,1982,32,Hispanic,Speeding,Speeding,Yes,Protective Frisk,Citation,No,0-15 Min,No,107
2849,2014-06-17,18:28,Male,1988,26,Black,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
2850,2014-06-19,11:44,Male,1990,24,White,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,16-30 Min,Yes,109
2851,2014-06-21,06:28,Male,1989,25,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,100
2852,2014-06-21,09:42,Male,1978,36,Hispanic,Speeding,Speeding,Yes,"Probable Cause,Reasonable Suspicion",Warning,No,16-30 Min,Yes,101
2853,2014-06-21,16:45,Male,1986,28,Hispanic,Seatbelt Violation,Seat belt,Yes,Probable Cause,Warning,No,0-15 Min,Yes,102
2854,2014-06-29,14:10,Male,1987,27,Black,Seatbelt Violation,Seat belt,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,No,103
2855,2014-07-04,03:20,Male,1982,32,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,104
2856,2014-07-04,20:46,Female,1948,66,Hispanic,Suspicious Person,Other,Yes,"Probable Cause,Reasonable Suspicion",Arrest Driver,Yes,30+ Min,No,105
2857,2014-07-06,07:40,Male,1991,23,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,106
2858,2014-07-08,18:24,Male,1979,35,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,107
2859,2014-07-10,11:51,Male,1980,34,Hispanic,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,108
2860,2014-07-11,01:22,Male,1993,21,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,109
2861,2014-07-11,09:10,Male,1992,22,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,100
2862,2014-07-11,14:56,Male,1988,26,White,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,16-30 Min,Yes,101
2863,2014-07-11,20:17,Male,1949,65,White,Motorist Assist/Courtesy,Other,Yes,Probable Cause,Citation,No,16-30 Min,No,102
2864,2014-07-12,23:56,Male,1990,24,Black,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Arrest Passenger,Yes,0-15 Min,Yes,103
2865,2014-07-17,09:35,Male,1978,36,Black,Registration Violation,Registration/plates,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,No,104
2866,2014-07-17,13:37,Male,1979,35,Black,Other Traffic Violation,Moving violation,Yes,Inventory,Citation,No,30+ Min,No,105
2867,2014-07-18,11:52,Male,1979,35,Black,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Warning,No,16-30 Min,No,106
2868,2014-07-19,02:16,Male,1992,22,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,107
2869,2014-07-22,09:24,Male,1980,34,Hispanic,Seatbelt Violation,Seat belt,Yes,"Probable Cause,Reasonable Suspicion",Warning,No,0-15 Min,No,108
2870,2014-07-22,17:02,Male,1991,23,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,No,109
2871,2014-07-24,22:54,Male,1977,37,Black,Speeding,Speeding,Yes,"Probable Cause,Protective Frisk",Citation,No,30+ Min,Yes,100
2872,2014-07-28,19:42,Male,1995,19,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,Yes,101
2873,2014-07-29,19:56,Male,1991,23,Other,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,30+ Min,Yes,102
2874,2014-07-30,00:41,Male,1990,24,White,Speeding,Speeding,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,30+ Min,No,103
2875,2014-07-31,15:45,Male,1984,30,White,Seatbelt Violation,Seat belt,Yes,Incident to Arrest,No Action,No,16-30 Min,No,104
2876,2014-08-01,21:04,Female,1991,23,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,105
2877,2014-08-06,09:55,Male,1994,20,White,Seatbelt Violation,Seat belt,Yes,Protective Frisk,Citation,No,0-15 Min,No,106
2878,2014-08-07,12:24,Male,1988,26,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,107
2879,2014-08-08,01:13,Male,1991,23,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
2880,2014-08-09,08:22,Female,1991,23,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,0-15 Min,No,109
2881,2014-08-10,01:59,Male,1987,27,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,100
2882,2014-08-10,11:12,Male,1990,24,Black,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,16-30 Min,No,101
2883,2014-08-10,15:17,Male,1986,28,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,0-15 Min,No,102
2884,2014-08-15,11:05,Male,1994,20,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,103
2885,2014-08-15,11:05,Male,1994,20,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,104
2886,2014-08-17,12:57,Male,1961,53,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,105
2887,2014-08-18,08:48,Male,1984,30,White,Seatbelt Violation,Seat belt,Yes,Protective Frisk,Citation,No,0-15 Min,No,106
2888,2014-08-18,16:16,Male,1971,43,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,0-15 Min,No,107
2889,2014-08-18,16:34,Male,1990,24,Black,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,108
2890,2014-08-20,17:17,Male,1958,56,Asian,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,109
2891,2014-08-21,23:41,Male,1964,50,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,No,100
2892,2014-08-22,11:25,Male,1986,28,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,101
2893,2014-08-23,10:23,Male,1989,25,Black,Seatbelt Violation,Seat belt,Yes,"Probable Cause,Reasonable Suspicion",Arrest Driver,Yes,0-15 Min,Yes,102
2894,2014-08-27,11:13,Male,1986,28,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Passenger,Yes,16-30 Min,No,103
2895,2014-08-27,13:09,Male,1990,24,Black,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,30+ Min,Yes,104
2896,2014-08-30,08:26,Female,1966,48,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,0-15 Min,No,105
2897,2014-08-30,18:36,Male,1967,47,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,30+ Min,No,106
2898,2014-09-01,09:08,Male,1978,36,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Warning,No,16-30 Min,No,107
2899,2014-09-02,12:13,Male,1983,31,Hispanic,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,108
2900,2014-09-03,22:49,Female,1986,28,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,109
2901,2014-09-04,00:53,Female,1980,34,Hispanic,Other Traffic Violation,Moving violation,Yes,"Inventory,Probable Cause,Reasonable Suspicion",Citation,No,0-15 Min,Yes,100
2902,2014-09-04,02:52,Female,1990,24,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,101
2903,2014-09-05,19:56,Male,1984,30,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,102
2904,2014-09-05,20:41,Male,1971,43,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,0-15 Min,No,103
2905,2014-09-10,07:57,Male,1979,35,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,0-15 Min,No,104
2906,2014-09-10,10:48,Male,1986,28,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,105
2907,2014-09-10,13:46,Male,1994,20,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,106
2908,2014-09-10,19:51,Male,1963,51,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,107
2909,2014-09-11,11:48,Female,1994,20,White,Speeding,Speeding,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,Yes,108
2910,2014-09-16,23:12,Male,1982,32,Hispanic,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,No,109
2911,2014-09-18,17:07,Male,1990,24,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,0-15 Min,No,100
2912,2014-09-22,00:17,Female,1990,24,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,101
2913,2014-09-23,00:35,Male,1989,25,Hispanic,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Probable Cause",Citation,No,0-15 Min,Yes,102
2914,2014-09-23,16:51,Male,1989,25,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,Yes,103
2915,2014-09-26,17:04,Male,1991,23,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,104
2916,2014-09-26,23:10,Male,1989,25,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,105
2917,2014-09-28,05:58,Male,1994,20,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,16-30 Min,No,106
2918,2014-09-28,15:29,Male,1990,24,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,107
2919,2014-09-28,23:30,Female,1993,21,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
2920,2014-10-01,10:59,Male,1988,26,Hispanic,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Citation,No,16-30 Min,No,109
2921,2014-10-02,14:42,Male,1988,26,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,100
2922,2014-10-03,00:12,Male,1985,29,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,101
2923,2014-10-03,00:54,Male,1987,27,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,Yes,102
2924,2014-10-05,10:26,Male,1972,42,Black,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,16-30 Min,Yes,103
2925,2014-10-11,00:49,Male,1985,29,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,No,104
2926,2014-10-13,08:26,Male,1992,22,White,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,105
2927,2014-10-13,12:20,Male,1975,39,Hispanic,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,30+ Min,No,106
2928,2014-10-14,13:35,Male,1966,48,Black,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,107
2929,2014-10-15,22:39,Male,1981,33,White,Equipment/Inspection Violation,Equipment,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,108
2930,2014-10-16,20:53,Male,1985,29,White,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause",Citation,No,16-30 Min,No,109
2931,2014-10-19,09:49,Male,1968,46,White,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Citation,No,0-15 Min,No,100
2932,2014-10-19,11:27,Male,1990,24,White,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,0-15 Min,Yes,101
2933,2014-10-20,14:00,Male,1985,29,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,30+ Min,Yes,102
2934,2014-10-24,12:59,Male,1985,29,White,Registration Violation,Registration/plates,Yes,"Inventory,Probable Cause",Citation,No,0-15 Min,No,103
2935,2014-10-26,07:43,Male,1988,26,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Warning,No,0-15 Min,No,104
2936,2014-10-28,10:23,Male,1993,21,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,105
2937,2014-10-28,20:24,Male,1993,21,Hispanic,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,16-30 Min,No,106
2938,2014-11-06,14:35,Male,1990,24,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,0-15 Min,Yes,107
2939,2014-11-08,15:41,Male,1986,28,White,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
2940,2014-11-09,15:29,Male,1986,28,Black,Registration Violation,Registration/plates,Yes,"Incident to Arrest,Inventory,Probable Cause",Arrest Driver,Yes,30+ Min,Yes,109
2941,2014-11-09,16:41,Male,1990,24,White,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,16-30 Min,Yes,100
2942,2014-11-09,20:31,Male,1996,18,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,101
2943,2014-11-11,09:48,Female,1982,32,Hispanic,Seatbelt Violation,Seat belt,Yes,Protective Frisk,Citation,No,0-15 Min,No,102
2944,2014-11-13,15:01,Male,1988,26,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,0-15 Min,Yes,103
2945,2014-11-15,09:29,Male,1967,47,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,0-15 Min,No,104
2946,2014-11-20,00:01,Male,1985,29,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,105
2947,2014-11-21,11:37,Male,1989,25,Hispanic,Speeding,Speeding,Yes,"Probable Cause,Reasonable Suspicion",No Action,No,0-15 Min,Yes,106
2948,2014-11-21,20:44,Female,1967,47,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,0-15 Min,No,107
2949,2014-11-28,19:44,Male,1997,17,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
2950,2014-11-30,01:50,Male,1986,28,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,109
2951,2014-12-05,15:38,Male,1991,23,Hispanic,Seatbelt Violation,Seat belt,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,100
2952,2014-12-08,11:05,Male,1973,41,Black,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,101
2953,2014-12-08,14:36,Male,1962,52,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,102
2954,2014-12-12,10:44,Male,1988,26,White,Seatbelt Violation,Seat belt,Yes,"Inventory,Probable Cause",Arrest Driver,Yes,0-15 Min,Yes,103
2955,2014-12-14,14:50,Male,1981,33,White,Call for Service,Other,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,Yes,104
2956,2014-12-15,14:28,Male,1988,26,Black,Speeding,Speeding,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,0-15 Min,No,105
2957,2014-12-18,22:34,Female,1992,22,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,Yes,106
2958,2014-12-21,14:40,Female,1991,23,White,Seatbelt Violation,Seat belt,Yes,"Probable Cause,Reasonable Suspicion",Warning,No,0-15 Min,No,107
2959,2014-12-27,22:49,Male,1993,21,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
2960,2014-12-28,12:32,Male,1981,33,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,0-15 Min,No,109
2961,2015-01-02,09:41,Male,1996,19,White,Speeding,Speeding,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,30+ Min,Yes,100
2962,2015-01-03,09:40,Male,1964,51,White,Seatbelt Violation,Seat belt,Yes,Protective Frisk,Citation,No,0-15 Min,No,101
2963,2015-01-03,12:56,Male,1984,31,Hispanic,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Citation,No,0-15 Min,No,102
2964,2015-01-05,09:12,Male,1972,43,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,30+ Min,No,103
